Back to Index,Senior/Junior,Post Unique Reference,Name,Grade (or equivalent),Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),Total Pay (£),Professional/Occupational Group,Notes,Valid?
Sep-11,Junior,,,SEO,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ITF - IT and Finance,,,SCS1-08-08-01,,6,28741,40917,,Policy,,
Sep-11,Junior,,,G7,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ITF - IT and Finance,,,SCS1-08-08-01,,5,40686,55882,,Policy,,
Sep-11,Junior,,,G6,UKTI Staff Member,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ITF - IT and Finance,,,SCS1-08-08-01,,2.59,50043,67714,,Policy,,
Sep-11,Junior,,,INTERIM,Correspondence Manager,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,MPST - Ministerial and Parliamentary Support Team,,,SCS1-09-01-01,,20,0,0,,Communications,,
Sep-11,Junior,,,AO,Correspondence Officer,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,MPST - Ministerial and Parliamentary Support Team,,,SCS1-09-01-01,,6,16325,21869,,Communications,,
Sep-11,Junior,,,EO,Correspondence Officer,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,MPST - Ministerial and Parliamentary Support Team,,,SCS1-09-01-01,,38.63,18763,27281,,Communications,,
Sep-11,Junior,,,HEO,Private Secretary /Parliamentary Clerk,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,MPST - Ministerial and Parliamentary Support Team,,,SCS1-09-01-01,,20.65,23570,33027,,Operational Delivery,,
Sep-11,Junior,,,SEO,Correspondenc Manager,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,MPST - Ministerial and Parliamentary Support Team,,,SCS1-09-01-01,,6.65,28741,40917,,Communications,,
Sep-11,Junior,,,G7,Senior Private Secretary/Parliamentary Clerk,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,MPST - Ministerial and Parliamentary Support Team,,,SCS1-09-01-01,,7,40686,55882,,Operational Delivery,,
Sep-11,Junior,,,G6,Deputy Head MPST,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,MPST - Ministerial and Parliamentary Support Team,,,SCS1-09-01-01,,1,50043,67714,,Operational Delivery,,
Sep-11,Junior,,,HEO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,MPST - Ministerial and Parliamentary Support Team,,,SCS1-09-01-02,,2,23570,33027,,Policy,,
Sep-11,Junior,,,G6,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,MPST - Ministerial and Parliamentary Support Team,,,SCS1-09-01-02,,0.79,50043,67714,,Policy,,
Sep-11,Junior,,,INTERIM,Policy Support Officer,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,,,SCS1-11-01-01,,1,0,0,,Policy,,
Sep-11,Junior,,,AO,Policy Support Officer,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,,,SCS1-11-01-01,,1,16325,21869,,Policy,,
Sep-11,Junior,,,EO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,,,SCS1-11-01-01,,9.75,18763,27281,,Policy,,
Sep-11,Junior,,,HEO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,,,SCS1-11-01-01,,9,23570,33027,,Policy,,
Sep-11,Junior,,,G7,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,,,SCS1-11-01-01,,5,40686,55882,,Policy,,
Sep-11,Junior,,,G6,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,,,SCS1-11-01-01,,2,50043,67714,,Policy,,
Sep-11,Junior,,,AO,Policy Support Officer,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,,,SCS1-11-01-02,,1,16325,21869,,Policy,,
Sep-11,Junior,,,EO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,,,SCS1-11-01-02,,1,18763,27281,,Policy,,
Sep-11,Junior,,,HEO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,,,SCS1-11-01-02,,7,23570,33027,,Policy,,
Sep-11,Junior,,,SEO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,,,SCS1-11-01-02,,3.59,28741,40917,,Policy,,
Sep-11,Junior,,,G7,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,,,SCS1-11-01-02,,4.46,40686,55882,,Policy,,
Sep-11,Junior,,,G6,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,,,SCS1-11-01-02,,3,50043,67714,,Policy,,
Sep-11,Junior,,,EO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,,,SCS1-11-01-03,,1,18763,27281,,Policy,,
Sep-11,Junior,,,HEO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,,,SCS1-11-01-03,,4,23570,33027,,Policy,,
Sep-11,Junior,,,G7,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,,,SCS1-11-01-03,,3.83,40686,55882,,Policy,,
Sep-11,Junior,,,G6,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,GO SCD - Government Office for Science Directorate,,,SCS1-11-01-03,,1,50043,67714,,Policy,,
Sep-11,Junior,,,G7,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,HESS - Higher Education Student Support,,,SCS1-04-01-03,,1,40686,55882,,Policy,,
Sep-11,Junior,,,EO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,,,SCS1-05-02-03,,1,18763,27281,,Policy,,
Sep-11,Junior,,,HEO,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,HR - Human Resources,,,SCS1-05-02-03,,2,23570,33027,,Policy,,
Sep-11,Junior,,,AO,Policy Support Officer,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),,,SCS2-01-01,,1,16325,21869,,Policy,,
Sep-11,Junior,,,EO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),,,SCS2-01-01,,3,18763,27281,,Policy,,
Sep-11,Junior,,,HEO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),,,SCS2-01-01,,2.59,23570,33027,,Policy,,
Sep-11,Junior,,,G7,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),,,SCS2-01-01,,1,40686,55882,,Policy,,
Sep-11,Junior,,,AO,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,EDD - Economic Development Directorate (BS),,,SCS2-01-02,,1,16325,21869,,Policy,,
Sep-11,Junior,,,EO,Policy Support Officer,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,EDD - Economic Development Directorate (BS),,,SCS2-01-02,,1.97,18763,27281,,Policy,,
Sep-11,Junior,,,HEO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,EDD - Economic Development Directorate (BS),,,SCS2-01-02,,1,23570,33027,,Policy,,
Sep-11,Junior,,,G7,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,EDD - Economic Development Directorate (BS),,,SCS2-01-02,,6,40686,55882,,Policy,,
Sep-11,Junior,,,G6,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,EDD - Economic Development Directorate (BS),,,SCS2-01-02,,2,50043,67714,,Policy,,
Sep-11,Junior,,,AO,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ED - Enterprise Directorate (BS),,,SCS2-01-03,,5.35,16325,21869,,Policy,,
Sep-11,Junior,,,EO,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ED - Enterprise Directorate (BS),,,SCS2-01-03,,10.24,18763,27281,,Policy,,
Sep-11,Junior,,,HEO,Policy Support Officer,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ED - Enterprise Directorate (BS),,,SCS2-01-03,,5.92,23570,33027,,Policy,,
Sep-11,Junior,,,SEO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ED - Enterprise Directorate (BS),,,SCS2-01-03,,6,28741,40917,,Policy,,
Sep-11,Junior,,,G7,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ED - Enterprise Directorate (BS),,,SCS2-01-03,,4.7,40686,55882,,Policy,,
Sep-11,Junior,,,G6,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ED - Enterprise Directorate (BS),,,SCS2-01-03,,1,50043,67714,,Policy,,
Sep-11,Junior,,,AO,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ID - Innovation Directorate (KI),,,SCS2-01-05,,1,16325,21869,,Policy,,
Sep-11,Junior,,,EO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ID - Innovation Directorate (KI),,,SCS2-01-05,,1,18763,27281,,Policy,,
Sep-11,Junior,,,HEO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ID - Innovation Directorate (KI),,,SCS2-01-05,,2,23570,33027,,Policy,,
Sep-11,Junior,,,G7,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ID - Innovation Directorate (KI),,,SCS2-01-05,,1,40686,55882,,Policy,,
Sep-11,Junior,,,G6,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ID - Innovation Directorate (KI),,,SCS2-01-05,,1,50043,67714,,Policy,,
Sep-11,Junior,,,EO,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,S - Skills (BS),,,SCS2-01-06,,5.81,18763,27281,,Policy,,
Sep-11,Junior,,,HEO,HR Officer,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,S - Skills (BS),,,SCS2-01-06,,2,23570,33027,,Policy,,
Sep-11,Junior,,,SEO,Personal Assistant,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,S - Skills (BS),,,SCS2-01-06,,2.81,28741,40917,,Policy,,
Sep-11,Junior,,,G7,Economist,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,S - Skills (BS),,,SCS2-01-06,,4.81,40686,55882,,Policy,,
Sep-11,Junior,,,G6,HR Officer,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,S - Skills (BS),,,SCS2-01-06,,3,50043,67714,,Policy,,
Sep-11,Junior,,,AO,Personal Assistant,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,AD - Analysis Directorate,,,SCS2-02-01,,0.67,16325,21869,,Human Resources,,
Sep-11,Junior,,,EO,Shared Services Programme,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,AD - Analysis Directorate,,,SCS2-02-01,,1,18763,27281,,Operational Delivery,,
Sep-11,Junior,,,HEO,Support Officer,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,AD - Analysis Directorate,,,SCS2-02-01,,1.5,23570,33027,,Economics,,
Sep-11,Junior,,,G7,Operational Manager,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,AD - Analysis Directorate,,,SCS2-02-01,,1,40686,55882,,Human Resources,,
Sep-11,Junior,,,EO,Programme Manager/Shared Services,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ESG - Economics Strategy and Growth,,,SCS2-02-05,,1,18763,27281,,Operational Delivery,,
Sep-11,Junior,,,INTERIM,Programme Manager/Shared Services,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,,,SCS2-03-02,,1,0,0,,Operational Delivery,,
Sep-11,Junior,,,EO,Internal Auditor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,,,SCS2-03-02,,3,18763,27281,,Operational Delivery,,
Sep-11,Junior,,,SEO,Internal Audit Support Officer,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,,,SCS2-03-02,,5,28741,40917,,Operational Delivery,,
Sep-11,Junior,,,G7,Internal Auditor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,,,SCS2-03-02,,6.62,40686,55882,,Operational Delivery,,
Sep-11,Junior,,,G6,Internal Auditor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,FD - Finance Directorate,,,SCS2-03-02,,5,50043,67714,,Operational Delivery,,
Sep-11,Junior,,,INTERIM,Internal Auditor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,IA - Internal Audit,,,SCS2-03-03,,1,0,0,,Finance,,
Sep-11,Junior,,,EO,Internal Auditor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,IA - Internal Audit,,,SCS2-03-03,,1,18763,27281,,Finance,,
Sep-11,Junior,,,HEO,Executive Assistant,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,IA - Internal Audit,,,SCS2-03-03,,6,23570,33027,,Finance,,
Sep-11,Junior,,,SEO,Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,IA - Internal Audit,,,SCS2-03-03,,4,28741,40917,,Finance,,
Sep-11,Junior,,,G7,Executive Assistant,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,IA - Internal Audit,,,SCS2-03-03,,3,40686,55882,,Finance,,
Sep-11,Junior,,,G6,Executive Assistant,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,IA - Internal Audit,,,SCS2-03-03,,3,50043,67714,,Finance,,
Sep-11,Junior,,,EO,Senior Policy Advisor,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,HESS - Higher Education Student Support,,,SCS2-04-03,,1,18763,27281,,Operational Delivery,,
Sep-11,Junior,,,EO,HR Manager,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,ID - Innovation Directorate (KI),,,SCS2-04-04,,1,18763,27281,,Policy,,
Sep-11,Junior,,,EO,HR Officer,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,RB - Research Base (KI),,,SCS2-04-05,,1,18763,27281,,Operational Delivery,,
Sep-11,Junior,,,EO,HR Manager,,Department for Business Innovation and Skills,Department for Business Innovation and Skills,COM - Communications,,,SCS2-05-01,,1,18763,27281,,Operational Delivery,,
