Back to Index,Senior/Junior,Post Unique Reference,Name,Grade (or equivalent),Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),Total Pay (£),Professional/Occupational Group,Notes,Valid?
Sep-11,Senior,12205,John Dew,SCS2,HMA Bogota,Representing British interests in Colombia,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Americas Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,12000,0,1,90000,94999,,Policy,,
Sep-11,Senior,12206,Howard Drake,SCS2,HMA Kingston,Representing British interests in Jamaica,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Americas Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,12000,0,1,85000,89999,,Policy,,
Sep-11,Senior,12207,Judith Macgregor,SCS2,HMA Mexico City,Representing British interests in Mexico,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Americas Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,12000,0,1,85000,89999,,Policy,,
Sep-11,Senior,12208,Shan Morgan,SCS2,HMA Buenos Aires,Representing British interests in Argentina,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Americas Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,12000,0,1,90000,94999,,Policy,,
Sep-11,Senior,12209,Catherine Nettleton,SCS2,HMA Caracas,Representing British interests in Venezuela,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Americas Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,12000,0,1,80000,84999,,Policy,,
Sep-11,Senior,12210,Andrew Pocock,SCS2,HMA Ottawa,Representing British interests in Canada,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Americas Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,12000,0,1,90000,94999,,Policy,,
Sep-11,Senior,12301,Simon Smith,SCS2,HMA Vienna and UK Permanent Representative to the UN and other International Organisations in Vienna,Representing British interests in Austria,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Defence and Strategic Threats Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,12000,0,1,90000,94999,,Policy,,
Sep-11,Senior,12401,Gordon Wetherell,SCS2,Governor of the Turks & Caicos Islands,Governing the overseas territory,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Overseas Territories Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,12000,0,1,100000,104999,,Policy,,
Sep-11,Senior,12402,Nigel Haywood,SCS2,"Governor, Falkland Islands Commissioner, South Georgia & South Sandwich Islands",Governing the overseas territory,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Overseas Territories Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,12000,0,1,80000,84999,,Policy,,
Sep-11,Senior,12403,Adrian Davis,SCS2,Governor of Montserrat,Governing the overseas territory,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Overseas Territories Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,12000,0,1,90000,94999,,Policy,,
Sep-11,Senior,12500,Tom Drew,SCS2,Director National Security,Senior policy advice on national security,Foreign and Commonwealth Office,Foreign and Commonwealth Office,National Security Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,12000,511800,1,80000,84999,,Policy,,
Sep-11,Senior,12600,Sarah Macintosh,SCS2,Director Defence & International Security,Senior policy advice on defence and international security,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Defence and Inernational Security Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,12000,6032945,1,80000,84999,,Policy,,
Sep-11,Senior,12700,Timothy Dowse,SCS2,Director Cyber Poilicy,Senior policy advice on cyber issues,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Cyber Policy Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,12000,0,1,90000,94999,,Policy,,
Sep-11,Senior,13000,Vacant,SCS3,Director General Europe & Globalisation,Providing senior policy advice at Board level,Foreign and Commonwealth Office,Foreign and Commonwealth Office,DG Europe & Globalisation,N/A,dp-foi.img@fco.gov.uk,10000,596038,1,0,0,,Policy,,
Sep-11,Senior,13200,Timothy Hitchens,SCS2,Director Africa,Senior regional policy advice,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Africa Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,10278846,1,90000,94999,,Policy,,
Sep-11,Senior,13201,Deborah Bronnert,SCS2,HMA Harare,Representing British interests in Zimbabwe,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Africa Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,85000,89999,,Policy,,
Sep-11,Senior,13202,Nicola Brewer,SCS3,BHC Pretoria,Representing British interests in South Africa,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Africa Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,135000,139999,,Policy,,
Sep-11,Senior,13203,Andrew Lloyd,SCS3,BHC Abuja,Representing British interests in Nigeria,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Africa Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,100000,104999,,Policy,,
Sep-11,Senior,13204,Nicholas Kay,SCS2,HMA Khartoum,Representing British interests in Sudan,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Africa Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,80000,84999,,Policy,,
Sep-11,Senior,13205,Norman Ling,SCS2,HMA Addis Ababa,Representing British interests in Ethiopia,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Africa Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,80000,84999,,Policy,,
Sep-11,Senior,13206,Robert Macaire,SCS2,BHC Nairobi,Representing British interests in Kenya,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Africa Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,90000,94999,,Policy,,
Sep-11,Senior,13207,Peter Jones,SCS2,BHC Accra,Representing British interests in Ghana,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Africa Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,80000,84999,,Policy,,
Sep-11,Senior,13208,Susannah Simon,SCS2,Director Migration,Leading delivery of migration management,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Migration Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,1223604,1,80000,84999,,Policy,,
Sep-11,Senior,13300,Simon Manley,SCS2,Director Europe,Senior regional policy advice,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,20578070,1,85000,89999,,Policy,,
Sep-11,Senior,13301,Kim Darroch,SCS4,UK Permanent Representative to the EU,Representing British interests at the EU,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,170000,174999,,Policy,,
Sep-11,Senior,13302,Andrew Lebrecht,SCS3,Deputy Permanent Representative to the EU,Representing British interests at the EU,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,120000,124999,,Policy,,
Sep-11,Senior,13303,Simon Mcdonald,SCS3,HMA Berlin,Representing British interests in Germany,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,125000,129999,,Policy,,
Sep-11,Senior,13304,Giles Paxman,SCS3,HMA Madrid,Representing British interests in Spain,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,110000,114999,,Policy,,
Sep-11,Senior,13305,David Reddaway,SCS3,HMA Ankara,Representing British interests in Turkey,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,110000,114999,,Policy,,
Sep-11,Senior,13306,Peter Westmacott,SCS3,HMA Paris,Representing British interests in France,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,145000,149999,,Policy,,
Sep-11,Senior,13307,Paul Arkwright,SCS2,HMA The Hague,Representing British interests in the Netherlands,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,80000,84999,,Policy,,
Sep-11,Senior,13308,Timothy Barrow,SCS2,Political and Security Committee Ambassador to the EU,Representing British interests at the EU,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,90000,94999,,Policy,,
Sep-11,Senior,13308,Julian Braithwaite,SCS2,Political and Security Committee Ambassador to the EU,Representing British interests at the EU,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,80000,84999,,Policy,,
Sep-11,Senior,13309,Tom Fletcher,SCS2,HMA Beirut,Representing British interests in Lebanon,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Middle East & North Africa Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,80000,84999,,Policy,,
Sep-11,Senior,13310,Michael Davenport,SCS2,HMA Belgrade,Representing British interests in Serbia,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,80000,84999,,Policy,,
Sep-11,Senior,13311,Gregory Dorey,SCS2,HMA Budapest,Representing British interests at the UN in Geneva,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,85000,89999,,Policy,,
Sep-11,Senior,13312,Peter Gooderham,SCS2,Head of Post UKMIS Geneva,Representing British interests in Hungary,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,90000,94999,,Policy,,
Sep-11,Senior,13313,Adrian Johns,SCS2,"Governor and Commander-in-Chief, Gibraltar",Governing the overseas territory,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,130000,134999,,Policy,,
Sep-11,Senior,13314,Matthew Kidd,SCS2,BHC Nicosia,Representing British interests in Cyprus,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,85000,89999,,Policy,,
Sep-11,Senior,13315,Julian King,SCS2,HMA Dublin,Representing British interests Republic of Ireland,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,85000,89999,,Policy,,
Sep-11,Senior,13316,David Landsman,SCS2,HMA Athens,Representing British interests in Greece,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,85000,89999,,Policy,,
Sep-11,Senior,13317,Paul Johnston,SCS2,HMA Stockholm,Representing British interests in Sweden,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,90000,94999,,Policy,,
Sep-11,Senior,13318,Christopher Prentice,SCS2,HMA Rome,Representing British interests in Italy,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,110000,114999,,Policy,,
Sep-11,Senior,13319,Robin Barnett,SCS2,HMA Warsaw,Representing British interests in Poland,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,90000,94999,,Policy,,
Sep-11,Senior,13400,Peter Wilson,SCS2,Director Asia Pacific,Senior regional policy advice,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,9754100,1,80000,84999,,Policy,,
Sep-11,Senior,13401,David Warren,SCS3,HMA Tokyo,Representing British interests in Japan,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,125000,129999,,Policy,,
Sep-11,Senior,13402,Sebastian Wood,SCS3,HMA Beijing,Representing British interests in China,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,130000,134999,,Policy,,
Sep-11,Senior,13403,Asif Ahmad,SCS2,HMA Bangkok,Representing British interests in Thailand,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,80000,84999,,Policy,,
Sep-11,Senior,13404,Simon Featherstone,SCS2,BHC Kuala Lumpur,Representing British interests in Malaysia,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,85000,89999,,Policy,,
Sep-11,Senior,13405,David Fitton,SCS2,DHM Tokyo,Representing British interests in Japan,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,80000,84999,,Policy,,
Sep-11,Senior,13406,Mark Canning,SCS2,HMA Jakarta,Representing British interests in Indonesia,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,80000,84999,,Policy,,
Sep-11,Senior,13407,Paul Madden,SCS2,BHC Canberra,Representing British interests in Australia,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,85000,89999,,Policy,,
Sep-11,Senior,13408,Andrew Seaton,SCS2,British Consul-General to Hong Kong and Macao,Representing British interests in the Hong Kong Special Administrative Region,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,85000,89999,,Policy,,
Sep-11,Senior,13409,Martin Uden,SCS2,HMA Seoul,Representing British interests in South Korea,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,80000,84999,,Policy,,
Sep-11,Senior,13410,Christopher Wood,SCS2,DHM Beijing,Representing British interests in China,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,80000,84999,,Policy,,
Sep-11,Senior,13411,Antony Phillipson,SCS2,BHC Singapore,Representing British interests in Singapore,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,85000,89999,,Policy,,
Sep-11,Senior,13500,Charles Hay,SCS2,Director Consular,Leading delivery of consular services to British nationals,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Consular Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,8595096,1,80000,84999,,Operational Delivery,,
Sep-11,Senior,13700,Vacant,SCS2,Director Prosperity,Providing senior policy advice on the prosperity agenda,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Prosperity Directorate,N/A,dp-foi.img@fco.gov.uk,13000,3087547,1,0,0,,Operational Delivery,,
Sep-11,Senior,14000,Matthew Rycroft,SCS3,Director General Operations,Board level leadership of corporate services,Foreign and Commonwealth Office,Foreign and Commonwealth Office,DG Operations,0207 008 1500,dp-foi.img@fco.gov.uk,10000,11200383,1,120000,124999,,Operational Delivery,,
Sep-11,Senior,14100,Menna Rawlings,SCS2,Director Human Resources,Leading delivery of human resource management,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14000,13154431,1,85000,89999,,Human Resources,,
Sep-11,Senior,14100,Susan Le Jeune,SCS2,Director Human Resources,Leading delivery of human resource management,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14000,13154431,1,80000,84999,,Human Resources,,
Sep-11,Senior,14200,David Cairns,SCS2,Director Corporate Services,Leading delivery of corporate services,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Corporate Services Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14000,4080230,1,80000,84999,,Operational Delivery,,
Sep-11,Senior,14300,Alison Currie,SCS2,Director Finance,Leading delivery of financial management,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Finance Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14000,3102017,1,90000,94999,,Finance,,
Sep-11,Senior,14400,Alan Croney,SCS2,Director Estates and Security,Leading delivery of estates management and security,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Estates & Security Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14000,5167960,1,120000,124999,,Property and asset management,,
Sep-11,Senior,14500,David Meyer,SCS2,Chief Information Officer,Leading delivery of information technology services,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Information & Technology Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14000,5639321,1,120000,124999,,Information Technology,,
Sep-11,Senior,14600,Andrew Mitchell,SCS2,Director for the London Olympic and Paralympic Games,Leading delivery on the Olympic and Paralympic games 2012,Foreign and Commonwealth Office,Foreign and Commonwealth Office,FCO2012 Unit,0207 008 1500,dp-foi.img@fco.gov.uk,14000,0,1,85000,89999,,Policy,,
Sep-11,Senior,15000,John Ashton,SCS3,Special Representative for Climate Change,Providing senior policy advice on climate change,Foreign and Commonwealth Office,Foreign and Commonwealth Office,PUS,0207 008 1500,dp-foi.img@fco.gov.uk,10000,0,1,130000,134999,,Policy,,
